Time_sec1	Voltage_A0TG	Time_sec2	Voltage_A1TG
0	1.36162507534027	0.006232	3.61937522888184
0.022556	1.3611251115799	0.028791	3.61787509918213
0.04511	1.35937511920929	0.051347	3.61687517166138
0.067662	1.36187505722046	0.073906	3.61600017547607
0.090246	1.36650002002716	0.096478	3.616375207901
0.112798	1.36075007915497	0.11903	3.61775016784668
0.135352	1.36225008964539	0.14159	3.61862516403198
0.157909	1.36175000667572	0.164142	3.61912512779236
0.180466	1.36150002479553	0.186699	3.61925005912781
0.203023	1.36150002479553	0.209256	3.61787509918213
0.225572	1.35975003242493	0.23181	3.616375207901
0.248132	1.36262512207031	0.254364	3.61625027656555
0.270687	1.36562502384186	0.27692	3.6172502040863
0.293247	1.36225008964539	0.299502	3.61775016784668
0.315824	1.36262512207031	0.322056	3.61950016021729
0.338377	1.36150002479553	0.344611	3.61962509155273
0.360933	1.36187505722046	0.367165	3.61825013160706
0.383491	1.36250007152557	0.389724	3.61737513542175
0.406044	1.36175000667572	0.412276	3.61600017547607
0.428598	1.36225008964539	0.434847	3.61625027656555
0.451172	1.36150002479553	0.457404	3.61712527275085
0.473725	1.3620001077652	0.479962	3.61800026893616
0.496281	1.36187505722046	0.502518	3.61887526512146
0.518837	1.36300003528595	0.52507	3.61900019645691
0.541393	1.36350011825562	0.547625	3.61812520027161
0.563946	1.36237502098083	0.570183	3.61675024032593
0.586501	1.36012506484985	0.592738	3.61562514305115
0.609142	1.36162507534027	0.615377	3.61600017547607
0.631717	1.36250007152557	0.63795	3.6172502040863
0.65428	1.36250007152557	0.660517	3.6183750629425
0.676841	1.36162507534027	0.683078	3.61887526512146
0.699398	1.36162507534027	0.70563	3.61900019645691
0.721956	1.36187505722046	0.728195	3.61800026893616
0.744515	1.35987508296967	0.750752	3.6172502040863
0.767071	1.36175000667572	0.773311	3.6157500743866
0.78963	1.36212503910065	0.795863	3.61625027656555
0.81219	1.36237502098083	0.818423	3.61675024032593
0.834761	1.3628751039505	0.840999	3.61800026893616
0.857324	1.36225008964539	0.863558	3.61887526512146
0.879899	1.3620001077652	0.886132	3.61812520027161
0.90246	1.36225008964539	0.908693	3.61700010299683
0.925036	1.36050009727478	0.931274	3.61612510681152
0.947592	1.36150002479553	0.953825	3.61600017547607
0.970149	1.36300003528595	0.976401	3.61650013923645
0.992735	1.3620001077652	0.998968	3.61687517166138
1.015289	1.36400008201599	1.021526	3.61862516403198
1.037862	1.36187505722046	1.044095	3.61887526512146
1.060412	1.36412501335144	1.066644	3.61762523651123
1.082971	1.36225008964539	1.089212	3.61712527275085
1.105531	1.36150002479553	1.111763	3.6155002117157
1.128083	1.36150002479553	1.134316	3.61537528038025
1.15064	1.36137509346008	1.156873	3.61625027656555
1.173213	1.36162507534027	1.179447	3.61687517166138
1.195766	1.3620001077652	1.202003	3.61825013160706
1.218321	1.36187505722046	1.224566	3.61862516403198
1.240906	1.36162507534027	1.247139	3.61800026893616
1.263452	1.36137509346008	1.269715	3.616375207901
1.286041	1.36125004291534	1.292279	3.61525011062622
1.308599	1.36087501049042	1.314847	3.61525011062622
1.331172	1.36137509346008	1.337404	3.61625027656555
1.353725	1.3628751039505	1.359963	3.6175000667572
1.376283	1.36300003528595	1.38252	3.61887526512146
1.39884	1.36125004291534	1.405072	3.6175000667572
1.421396	1.36037504673004	1.427629	3.61712527275085
1.443948	1.3620001077652	1.450186	3.61525011062622
1.466509	1.36187505722046	1.472742	3.61562514305115
1.489064	1.3611251115799	1.495292	3.61525011062622
1.511618	1.36100006103516	1.517852	3.61650013923645
1.534181	1.36587500572205	1.540414	3.6175000667572
1.556735	1.36125004291534	1.562967	3.61862516403198
1.579312	1.36162507534027	1.58554	3.61787509918213
1.601886	1.36075007915497	1.608139	3.6172502040863
1.624477	1.36075007915497	1.630705	3.6155002117157
1.647031	1.3620001077652	1.653264	3.61525011062622
1.669592	1.36300003528595	1.675824	3.61562514305115
1.692151	1.36162507534027	1.698383	3.616375207901
1.714703	1.36275005340576	1.72094	3.61762523651123
1.737262	1.36212503910065	1.743495	3.61850023269653
1.75982	1.36125004291534	1.766052	3.61737513542175
1.782375	1.36387503147125	1.788607	3.61700010299683
1.804958	1.36062502861023	1.811196	3.6155002117157
1.827531	1.36150002479553	1.833763	3.61500024795532
1.850083	1.36100006103516	1.856315	3.6155002117157
1.872639	1.3620001077652	1.878872	3.616375207901
1.895192	1.36237502098083	1.90143	3.61787509918213
1.91775	1.36100006103516	1.923983	3.6183750629425
1.940307	1.36000001430511	1.946539	3.6172502040863
1.962863	1.36150002479553	1.969102	3.61612510681152
1.985449	1.35975003242493	1.991686	3.61512517929077
2.008007	1.36175000667572	2.014239	3.61500024795532
2.030563	1.3611251115799	2.036796	3.61525011062622
2.053124	1.36137509346008	2.059357	3.61700010299683
2.075675	1.36225008964539	2.081912	3.61787509918213
2.098232	1.36225008964539	2.104471	3.61787509918213
2.120795	1.36100006103516	2.127028	3.61737513542175
2.143347	1.36225008964539	2.149611	3.61600017547607
2.165934	1.36037504673004	2.172167	3.61525011062622
2.188478	1.3611251115799	2.194711	3.6146252155304
2.211029	1.36175000667572	2.217256	3.61562514305115
2.23361	1.3611251115799	2.239847	3.61675024032593
2.256184	1.36175000667572	2.262421	3.61800026893616
2.278732	1.36125004291534	2.284965	3.61787509918213
2.30129	1.36150002479553	2.307517	3.61700010299683
2.323839	1.36075007915497	2.330077	3.61512517929077
2.346397	1.36137509346008	2.352634	3.6146252155304
2.368954	1.36175000667572	2.375188	3.61437511444092
2.391508	1.3611251115799	2.39774	3.61562514305115
2.414084	1.36262512207031	2.420322	3.6172502040863
2.436641	1.36175000667572	2.44288	3.61762523651123
2.459213	1.36150002479553	2.465451	3.61787509918213
2.481771	1.3611251115799	2.488003	3.61675024032593
2.504323	1.36100006103516	2.51056	3.6155002117157
2.526882	1.36437511444092	2.533115	3.6146252155304
2.549436	1.36175000667572	2.555668	3.61475014686584
2.571986	1.36150002479553	2.578219	3.61625027656555
2.594563	1.36187505722046	2.600796	3.61687517166138
2.617136	1.35812509059906	2.623369	3.6175000667572
2.639765	1.36037504673004	2.646004	3.6172502040863
2.662333	1.3628751039505	2.668565	3.61600017547607
2.68489	1.36162507534027	2.691128	3.61500024795532
2.707447	1.36100006103516	2.713692	3.61387515068054
2.730021	1.36412501335144	2.736253	3.61512517929077
2.752577	1.36212503910065	2.758816	3.6157500743866
2.775135	1.36275005340576	2.781372	3.61687517166138
2.797708	1.35950005054474	2.803941	3.61712527275085
2.820261	1.36175000667572	2.826494	3.61712527275085
2.84282	1.36100006103516	2.849053	3.61537528038025
2.865373	1.36162507534027	2.87161	3.61500024795532
2.88793	1.36075007915497	2.894179	3.61400008201599
2.910504	1.3628751039505	2.916737	3.61512517929077
2.933061	1.3620001077652	2.939307	3.61650013923645
2.955638	1.36075007915497	2.961876	3.61687517166138
2.978235	1.36037504673004	2.98448	3.61737513542175
3.000801	1.36062502861023	3.007034	3.61625027656555
3.023362	1.36150002479553	3.029596	3.6155002117157
3.045915	1.36087501049042	3.052152	3.61362528800964
3.068472	1.36125004291534	3.074705	3.61437511444092
3.09103	1.36087501049042	3.097262	3.61525011062622
3.113605	1.36150002479553	3.119843	3.61675024032593
3.136161	1.36075007915497	3.142398	3.61762523651123
3.158729	1.36037504673004	3.164961	3.61762523651123
3.181285	1.36087501049042	3.187518	3.61612510681152
3.203848	1.36075007915497	3.210086	3.61487507820129
3.226411	1.36037504673004	3.232649	3.61450028419495
3.248971	1.36275005340576	3.255204	3.61450028419495
3.271529	1.36125004291534	3.277761	3.61562514305115
3.294094	1.36175000667572	3.300331	3.61625027656555
3.316642	1.36187505722046	3.322874	3.61712527275085
3.33921	1.36137509346008	3.345438	3.61712527275085
3.361764	1.36137509346008	3.367997	3.61525011062622
3.384317	1.3611251115799	3.390554	3.61512517929077
3.406874	1.36187505722046	3.413112	3.61437511444092
3.429426	1.36212503910065	3.435664	3.61450028419495
3.451986	1.36225008964539	3.458213	3.61587524414062
3.474544	1.3628751039505	3.480778	3.61650013923645
3.497099	1.36175000667572	3.503337	3.6172502040863
3.519663	1.36075007915497	3.525896	3.61737513542175
3.542213	1.36025011539459	3.548445	3.61562514305115
3.564765	1.36012506484985	3.571003	3.61475014686584
3.587326	1.36075007915497	3.593564	3.61412525177002
3.609914	1.36125004291534	3.616147	3.6146252155304
3.63247	1.36100006103516	3.638759	3.61587524414062
3.65508	1.36062502861023	3.661318	3.61737513542175
3.677638	1.36125004291534	3.683892	3.6172502040863
3.700216	1.35987508296967	3.706449	3.61712527275085
3.722773	1.36062502861023	3.729023	3.6157500743866
3.745342	1.36075007915497	3.75158	3.61387515068054
3.767904	1.36050009727478	3.774137	3.61387515068054
3.79046	1.36212503910065	3.796693	3.61512517929077
3.813027	1.36175000667572	3.81926	3.61587524414062
3.835579	1.36175000667572	3.841816	3.61737513542175
3.858136	1.36187505722046	3.864368	3.61712527275085
3.880692	1.36150002479553	3.886925	3.61625027656555
3.903244	1.35925006866455	3.909477	3.6155002117157
3.925795	1.36100006103516	3.932032	3.61450028419495
3.948353	1.36387503147125	3.954587	3.61425018310547
3.970912	1.36125004291534	3.977151	3.61475014686584
3.993494	1.3611251115799	3.999733	3.616375207901
4.016052	1.36475002765656	4.02229	3.61737513542175
4.038609	1.36150002479553	4.044848	3.6172502040863
4.061174	1.36037504673004	4.067407	3.61600017547607
4.083728	1.36100006103516	4.089966	3.61512517929077
4.106301	1.35962510108948	4.112538	3.61387515068054
4.128857	1.36137509346008	4.135089	3.61437511444092
4.151415	1.35962510108948	4.157647	3.6155002117157
4.173981	1.36150002479553	4.180218	3.61625027656555
4.196538	1.36175000667572	4.202776	3.61700010299683
4.219106	1.36062502861023	4.225339	3.61675024032593
