Time_sec1	Voltage_A0TG	Time_sec2	Voltage_A1TG
0	0.913375020027161	0.006239	3.62625026702881
0.022566	0.914250016212463	0.028799	3.62712526321411
0.045138	0.914500057697296	0.051376	3.62787508964539
0.067696	0.913750052452087	0.073933	3.62837505340576
0.090268	0.913875043392181	0.096501	3.62737512588501
0.112821	0.915375053882599	0.119054	3.62650012969971
0.135376	0.913500070571899	0.141613	3.62525010108948
0.157933	0.914250016212463	0.16417	3.62550020217896
0.180489	0.914250016212463	0.186722	3.62650012969971
0.203046	0.914500057697296	0.209278	3.62775015830994
0.22561	0.914375066757202	0.231847	3.62887525558472
0.248167	0.914000034332275	0.254406	3.62875008583069
0.270746	0.914125025272369	0.276979	3.62687516212463
0.293299	0.913375020027161	0.299532	3.62650012969971
0.315851	0.913125038146973	0.322089	3.62512516975403
0.338411	0.913375020027161	0.344639	3.62575006484985
0.360971	0.913750052452087	0.367204	3.62700009346008
0.383524	0.914500057697296	0.389757	3.62750005722046
0.406088	0.913750052452087	0.412321	3.62837505340576
0.428656	0.913500070571899	0.434889	3.62825012207031
0.451209	0.912500023841858	0.457442	3.62675023078918
0.473768	0.913125038146973	0.480006	3.62612509727478
0.496327	0.913625061511993	0.502559	3.62512516975403
0.518881	0.91462504863739	0.525139	3.62575006484985
0.541464	0.913625061511993	0.547696	3.62725019454956
0.564022	0.915000021457672	0.570261	3.62787508964539
0.586571	0.913500070571899	0.592815	3.62862515449524
0.609193	0.913750052452087	0.615457	3.62875008583069
0.631777	0.913500070571899	0.638011	3.62687516212463
0.654341	0.913875043392181	0.660575	3.62500023841858
0.676893	0.913625061511993	0.683131	3.6256251335144
0.699452	0.915500044822693	0.705709	3.62612509727478
0.722033	0.913875043392181	0.728278	3.62725019454956
0.744603	0.914875030517578	0.750851	3.62812519073486
0.767171	0.915125072002411	0.773404	3.62862515449524
0.789729	0.914250016212463	0.795962	3.62737512588501
0.812285	0.910875022411346	0.818518	3.62637519836426
0.83485	0.913875043392181	0.841087	3.6256251335144
0.857405	0.913500070571899	0.863638	3.62537527084351
0.879975	0.914375066757202	0.886208	3.6256251335144
0.90253	0.913750052452087	0.908763	3.62712526321411
0.925082	0.914500057697296	0.93132	3.62800025939941
0.947639	0.914250016212463	0.953877	3.62837505340576
0.970208	0.914875030517578	0.97646	3.62712526321411
0.992782	0.913875043392181	0.999014	3.62675023078918
1.015336	0.913750052452087	1.021574	3.62537527084351
1.037894	0.912625014781952	1.044132	3.62525010108948
1.060461	0.916375041007996	1.066694	3.62650012969971
1.083017	0.91462504863739	1.089249	3.62737512588501
1.105568	0.913625061511993	1.111805	3.62787508964539
1.128128	0.913875043392181	1.134365	3.62887525558472
1.150683	0.913375020027161	1.156916	3.62712526321411
1.173234	0.913750052452087	1.179467	3.62637519836426
1.195784	0.913500070571899	1.202022	3.62225008010864
1.21834	0.866500020027161	1.224573	3.61325025558472
1.240892	0.751375019550323	1.247124	3.48750019073486
1.263447	0.656500041484833	1.26968	3.21737504005432
1.286006	0.571000039577484	1.292243	2.90862512588501
1.308562	0.495000034570694	1.314795	2.59612512588501
1.331116	0.423375010490417	1.337349	2.3498752117157
1.353671	0.361625015735626	1.359905	2.15100002288818
1.376232	0.300000011920929	1.382466	2.01487517356873
1.398787	0.251875013113022	1.405019	1.91387510299683
1.421336	0.207125008106232	1.427564	1.84950006008148
1.443884	0.170000001788139	1.450118	1.80437505245209
1.466452	0.138250008225441	1.47269	1.7766250371933
1.489052	0.107625007629395	1.49532	1.75887513160706
1.511647	0.0790000036358833	1.517877	1.74962508678436
1.534194	0.0522500015795231	1.540423	1.74587512016296
1.556748	0.025000000372529	1.562986	1.7462500333786
1.579305	0.00575000047683716	1.585538	1.74837505817413
1.601861	0.00150000001303852	1.60812	1.7506251335144
1.624474	0.00387500016950071	1.630704	1.75200009346008
1.647044	0.00450000027194619	1.653282	1.75100004673004
1.669613	0.00237500015646219	1.675846	1.74750006198883
1.692172	0.00250000017695129	1.698404	1.74200010299683
1.714738	-0.000375000003259629	1.720975	1.7350001335144
1.737295	0.00150000001303852	1.743532	1.72800004482269
1.759851	0.00100000004749745	1.766093	1.71962511539459
1.782418	0.00162500003352761	1.78865	1.71250009536743
1.80497	0.00450000027194619	1.811208	1.70512509346008
1.827541	0.00625000009313226	1.833778	1.69512510299683
1.850098	0.00187500007450581	1.856331	1.68712508678436
1.872655	0.00150000001303852	1.878887	1.67750012874603
1.895224	0.00162500003352761	1.901461	1.67100012302399
1.917781	0.00312500004656613	1.924018	1.6643750667572
1.940352	0.00162500003352761	1.946585	1.65987503528595
1.962907	0.00187500007450581	1.96914	1.65525007247925
1.985483	0.00400000018998981	1.991721	1.65325009822845
2.008043	0.00312500004656613	2.014281	1.64925003051758
2.030618	0.0020000000949949	2.03685	1.64575004577637
2.053166	0.002125000115484	2.059399	1.6423751115799
2.075725	0.00112500006798655	2.081963	1.64012503623962
2.098283	-0.000250000011874363	2.104516	1.63875007629395
2.120839	0.000500000023748726	2.127071	1.63900005817413
2.143395	0.00275000021792948	2.149628	1.63962507247925
2.165948	0.00387500016950071	2.172186	1.64187502861023
2.188505	0.00300000002607703	2.194738	1.64250004291534
2.211063	0.00150000001303852	2.217296	1.64362502098083
2.233635	0.00137500010896474	2.239867	1.64562511444092
2.256208	0.000250000011874363	2.262446	1.64912509918213
2.278767	0.00150000001303852	2.285	1.65437507629395
2.301325	0.00137500010896474	2.307557	1.66175007820129
2.323882	0.00325000006705523	2.330115	1.67262506484985
2.346435	0.00400000018998981	2.352679	1.6846250295639
2.369002	0.00187500007450581	2.375236	1.69875013828278
2.39156	0.000875000027008355	2.397792	1.7141250371933
2.414115	0.000750000006519258	2.420414	1.73525011539459
2.436737	0.00150000001303852	2.442969	1.76262509822845
2.459293	0.00175000005401671	2.465526	1.79737508296967
2.481856	0.000750000006519258	2.488089	1.84562504291534
2.504409	0.00512500014156103	2.510642	1.90362513065338
2.526963	0.00450000027194619	2.5332	1.97650003433228
2.549536	0.00175000005401671	2.55577	2.05337500572205
2.572088	-0.000250000011874363	2.578321	2.13925004005432
2.594673	0.000625000044237822	2.600907	2.2176251411438
2.617243	0.00137500010896474	2.623477	2.29525017738342
2.639791	0.00262500019744039	2.646024	2.36187505722046
2.662349	0.000500000023748726	2.668577	2.42850017547607
2.684901	0.00387500016950071	2.691139	2.47562503814697
2.707458	0.00500000035390258	2.713696	2.51875019073486
2.730021	0.00437500001862645	2.736254	2.55425024032593
2.752592	0.00562500022351742	2.758824	2.58675003051758
2.775145	0.00587500026449561	2.781382	2.61425018310547
2.797701	0.00937500037252903	2.803938	2.64137506484985
2.820264	0.0106250001117587	2.826497	2.66587519645691
2.84282	0.0135000003501773	2.849053	2.69125008583069
2.865372	0.016125001013279	2.871609	2.71237516403198
2.887928	0.0162500012665987	2.894165	2.73362517356873
2.910483	0.0168750006705523	2.916716	2.75150012969971
2.93304	0.0166250001639128	2.939272	2.76825022697449
2.955608	0.0190000012516975	2.961845	2.78550004959106
2.978169	0.0212500002235174	2.984407	2.80125021934509
3.000753	0.023250000551343	3.006985	2.81912517547607
3.02331	0.0243750009685755	3.029543	2.83362507820129
3.045862	0.0307500008493662	3.052099	2.84875011444092
3.06842	0.0271250009536743	3.074652	2.86062502861023
3.090978	0.0286250021308661	3.09721	2.87137508392334
3.113529	0.0295000020414591	3.119762	2.88125014305115
3.136095	0.0301250014454126	3.142333	2.89050006866455
3.158651	0.0305000022053719	3.164884	2.90000009536743
3.18121	0.0323750004172325	3.187443	2.91025018692017
3.203767	0.0358750000596046	3.21	2.91825008392334
3.22631	0.0375000014901161	3.23256	2.92675018310547
3.248913	0.037125002592802	3.255152	2.93350005149841
3.271481	0.0351250022649765	3.277715	2.93850016593933
3.294038	0.0382500030100346	3.300272	2.94550013542175
3.316599	0.0383750014007092	3.322832	2.95187520980835
3.339181	0.0411250032484531	3.345442	2.95825004577637
3.361765	0.0423750020563602	3.367998	2.96687507629395
3.384327	0.0445000007748604	3.39056	2.97500014305115
3.406881	0.0458750016987324	3.413118	2.98337507247925
3.429439	0.0442500002682209	3.435667	2.99112510681152
3.451992	0.0442500002682209	3.458225	2.99850010871887
3.474563	0.0445000007748604	3.480796	3.00650024414062
3.497114	0.0457500033080578	3.503351	3.01562523841858
3.519671	0.0481250025331974	3.525905	3.02712512016296
3.542226	0.0478750020265579	3.548454	3.03875017166138
3.564813	0.0525000020861626	3.571047	3.05237507820129
3.587367	0.0515000037848949	3.593605	3.06325006484985
3.609926	0.051000002771616	3.616159	3.07562518119812
3.63252	0.0535000041127205	3.638755	3.08700013160706
3.655075	0.0480000004172325	3.661303	3.09875011444092
3.677633	0.0531250014901161	3.683871	3.11187505722046
3.700206	0.0535000041127205	3.706439	3.12612509727478
3.722761	0.0542500019073486	3.728994	3.14087510108948
3.745337	0.0562500022351742	3.751574	3.15575003623962
3.767893	0.0560000017285347	3.77413	3.16850018501282
3.790463	0.0558750033378601	3.796695	3.18125009536743
3.813018	0.0567500032484531	3.819251	3.19225025177002
3.83557	0.0566250011324883	3.841808	3.20425009727478
3.858126	0.0578750036656857	3.864363	3.21575021743774
3.880681	0.0585000030696392	3.886914	3.22875022888184
3.903251	0.0590000040829182	3.909483	3.23987507820129
3.925809	0.0633750036358833	3.932042	3.25237512588501
3.948361	0.0613750033080578	3.954594	3.26212525367737
3.970913	0.0612500011920929	3.977164	3.27075004577637
3.993495	0.0605000033974648	3.999728	3.27875018119812
4.016047	0.0613750033080578	4.022284	3.28687524795532
4.038603	0.0617500022053719	4.044848	3.29500007629395
4.061175	0.0621250011026859	4.067408	3.30400013923645
4.083733	0.0667500048875809	4.089972	3.31325006484985
4.106292	0.0662500038743019	4.11253	3.32075023651123
4.128849	0.0635000020265579	4.135081	3.32750010490417
4.151406	0.0656250044703484	4.157638	3.33362507820129
4.173962	0.0646250024437904	4.180195	3.33800005912781
4.196514	0.0657500028610229	4.202752	3.34400010108948
4.219071	0.0661250054836273	4.225328	3.3501250743866
4.241653	0.0665000006556511	4.247886	3.35612511634827
4.264223	0.0683750063180923	4.270458	3.36337518692017
4.286776	0.0686250030994415	4.293014	3.3683750629425
4.309334	0.0681250020861626	4.315567	3.3730001449585
4.331892	0.0688749998807907	4.338124	3.37662506103516
4.354459	0.0681250020861626	4.360692	3.38075017929077
4.377011	0.0686250030994415	4.383248	3.38450026512146
4.399569	0.069750003516674	4.405806	3.38975024223328
4.42213	0.0686250030994415	4.428362	3.39450025558472
4.444682	0.0708750039339066	4.450915	3.40000009536743
4.467235	0.0713750049471855	4.473473	3.40400004386902
4.489795	0.0708750039339066	4.496027	3.40762519836426
4.512343	0.0692500025033951	4.518576	3.41037511825562
4.534896	0.0701250061392784	4.541133	3.41275024414062
4.557452	0.0683750063180923	4.563689	3.41550016403198
4.580009	0.0712500065565109	4.586236	3.41950011253357
4.602559	0.0726250037550926	4.608811	3.42362523078918
4.625144	0.0746250003576279	4.63138	3.4280002117157
4.647706	0.0740000009536743	4.653938	3.43162512779236
4.670274	0.0722500011324883	4.676513	3.43362522125244
4.692839	0.0732500031590462	4.699072	3.4352502822876
4.715397	0.073000006377697	4.721632	3.43650007247925
4.737944	0.0737500041723251	4.744177	3.43962526321411
4.760493	0.0737500041723251	4.766726	3.44237518310547
4.783045	0.0742500051856041	4.789278	3.44575023651123
4.805615	0.0761250033974648	4.811852	3.44887518882751
4.828172	0.0745000019669533	4.834409	3.45137524604797
4.850759	0.0748750045895576	4.856992	3.45225024223328
4.873316	0.0731250047683716	4.879569	3.4528751373291
4.895896	0.075250007212162	4.902134	3.45437526702881
4.918454	0.075250007212162	4.924687	3.45537519454956
4.941011	0.0751250013709068	4.947243	3.45862507820129
4.963567	0.078125	4.969801	3.46162509918213
4.986145	0.0782500058412552	4.992383	3.46437525749207
5.008708	0.0768750011920929	5.014942	3.46512508392334
5.031267	0.0766250044107437	5.037499	3.46662521362305
5.053823	0.0763750001788139	5.060062	3.46662521362305
5.076381	0.0763750001788139	5.082619	3.46775007247925
5.098938	0.0765000060200691	5.105171	3.46987509727478
5.121495	0.0767500028014183	5.127727	3.47187519073486
5.144051	0.078125	5.150284	3.47500014305115
5.166603	0.0785000026226044	5.17284	3.4768750667572
5.189159	0.078125	5.195392	3.47787523269653
5.211718	0.0782500058412552	5.21795	3.47862505912781
5.234275	0.0768750011920929	5.240508	3.47812509536743
5.256827	0.0770000070333481	5.263065	3.47950005531311
5.279384	0.078125	5.285616	3.48125004768372
5.301942	0.0780000016093254	5.308175	3.48350024223328
5.324495	0.0802500024437904	5.33075	3.48675012588501
5.34707	0.0812500044703484	5.353307	3.48800015449524
5.369626	0.0775000005960464	5.375859	3.48937511444092
5.392184	0.0792500004172325	5.398416	3.48900008201599
5.414748	0.0796250030398369	5.420986	3.48925018310547
5.437306	0.0793750062584877	5.443543	3.4907500743866
5.459863	0.0790000036358833	5.466096	3.49312520027161
5.482423	0.0796250030398369	5.488656	3.49550008773804
5.504976	0.0807500034570694	5.511214	3.49812507629395
5.527533	0.0810000002384186	5.533771	3.49900007247925
5.550091	0.0796250030398369	5.556323	3.50037527084351
5.572647	0.0791250020265579	5.57888	3.5006251335144
5.595227	0.0791250020265579	5.601464	3.50162506103516
5.617803	0.0790000036358833	5.624036	3.50287508964539
5.640391	0.0795000046491623	5.64663	3.50450015068054
5.662957	0.0780000016093254	5.669189	3.50775027275085
5.685521	0.0822500064969063	5.691759	3.50987505912781
5.708069	0.0816250070929527	5.714306	3.51175022125244
5.730628	0.080875001847744	5.73686	3.51225018501282
5.753184	0.080375000834465	5.759417	3.51250004768372
5.775735	0.0802500024437904	5.781969	3.51300024986267
5.7983	0.0805000066757202	5.804539	3.51500010490417
5.820861	0.0806250050663948	5.827094	3.51687526702881
5.84342	0.0835000053048134	5.849652	3.51912522315979
5.865978	0.0827500075101852	5.872212	3.52150011062622
5.888535	0.0806250050663948	5.894772	3.52312517166138
5.911088	0.0807500034570694	5.917321	3.5237500667572
5.933645	0.0792500004172325	5.939877	3.52362513542175
5.956235	0.0802500024437904	5.962473	3.52450013160706
5.978824	0.0815000012516975	5.985064	3.52587509155273
6.00139	0.0818750038743019	6.007623	3.52875018119812
6.023947	0.0821250006556511	6.03018	3.5307502746582
6.0465	0.0833750069141388	6.052738	3.53312516212463
6.069057	0.0822500064969063	6.075289	3.53412508964539
6.091613	0.0817500054836273	6.097845	3.53412508964539
6.114169	0.0806250050663948	6.120404	3.53437519073486
6.136737	0.0818750038743019	6.142974	3.53475022315979
6.159293	0.0823750048875809	6.165526	3.53675007820129
6.181849	0.0821250006556511	6.188082	3.53925013542175
6.204406	0.0833750069141388	6.210639	3.54137516021729
6.226958	0.083625003695488	6.233196	3.54312515258789
6.249514	0.0822500064969063	6.255747	3.54400014877319
6.27207	0.0820000022649765	6.278302	3.54375028610229
6.294622	0.0815000012516975	6.300855	3.54400014877319
6.317175	0.0800000056624413	6.323407	3.54500007629395
6.339727	0.083625003695488	6.345959	3.54625010490417
6.362283	0.0828750059008598	6.368516	3.54850006103516
6.384846	0.0837500020861626	6.391083	3.55037522315979
6.407401	0.0843750014901161	6.413639	3.55162525177002
6.429973	0.0827500075101852	6.436206	3.55250024795532
6.452531	0.0823750048875809	6.458764	3.55187511444092
6.475101	0.0823750048875809	6.481338	3.55237507820129
6.497658	0.0830000042915344	6.503895	3.55262517929077
6.520268	0.0835000053048134	6.526501	3.55487513542175
6.542826	0.0833750069141388	6.549059	3.55662512779236
6.56538	0.0851250067353249	6.571617	3.55875015258789
6.587928	0.0843750014901161	6.594175	3.55987524986267
6.610519	0.083125002682209	6.616752	3.55875015258789
6.633069	0.0828750059008598	6.639297	3.55925011634827
6.655617	0.0825000032782555	6.661854	3.55912518501282
6.678179	0.0821250006556511	6.684412	3.55975008010864
6.700751	0.0827500075101852	6.706983	3.56175017356873
6.723302	0.0837500020861626	6.729535	3.56350016593933
6.745851	0.0847500041127205	6.752084	3.56525015830994
6.768404	0.083625003695488	6.774647	3.56600022315979
6.790972	0.0832500010728836	6.797205	3.56550025939941
6.813529	0.0830000042915344	6.819761	3.56512522697449
6.836111	0.0817500054836273	6.842349	3.56487512588501
6.858669	0.0865000039339066	6.864902	3.56575012207031
6.881226	0.0840000063180923	6.88746	3.56737518310547
6.903789	0.0841250047087669	6.910023	3.56900024414062
6.926335	0.0861250013113022	6.932573	3.5703752040863
6.948896	0.0840000063180923	6.955137	3.57125020027161
6.971459	0.0840000063180923	6.977705	3.5706250667572
6.994029	0.083125002682209	7.000269	3.57000017166138
7.016593	0.0832500010728836	7.022827	3.57000017166138
7.039147	0.0837500020861626	7.045379	3.5706250667572
7.061708	0.0850000008940697	7.067941	3.57225012779236
7.084264	0.0852500051259995	7.090497	3.57362508773804
7.106819	0.0857500061392784	7.113056	3.57487511634827
7.129376	0.0833750069141388	7.135609	3.57562518119812
7.151933	0.0841250047087669	7.158165	3.57425022125244
7.174484	0.0818750038743019	7.180717	3.57362508773804
7.197036	0.0830000042915344	7.203274	3.57375025749207
7.219592	0.0827500075101852	7.225825	3.57450008392334
7.242152	0.083625003695488	7.248385	3.57625007629395
7.264704	0.0837500020861626	7.270942	3.57750010490417
7.287262	0.085375003516674	7.2935	3.57900023460388
7.309818	0.0843750014901161	7.316051	3.57850027084351
7.332374	0.083625003695488	7.338606	3.57775020599365
7.354937	0.0832500010728836	7.361174	3.57650017738342
7.377493	0.0845000073313713	7.38373	3.57737517356873
7.400068	0.0841250047087669	7.4063	3.5778751373291
7.422638	0.0846250057220459	7.428871	3.57950019836426
7.445191	0.0857500061392784	7.451428	3.58112525939941
7.467748	0.0848750025033951	7.473986	3.58187508583069
7.490308	0.0835000053048134	7.496541	3.58125019073486
7.512864	0.0846250057220459	7.519096	3.58075022697449
7.535428	0.083625003695488	7.541665	3.58025026321411
7.557983	0.0845000073313713	7.564221	3.58000016212463
7.58055	0.0838750004768372	7.586783	3.58175015449524
7.603116	0.0848750025033951	7.609373	3.58287525177002
7.625722	0.0861250013113022	7.631962	3.5842502117157
7.648296	0.085375003516674	7.65453	3.58475017547607
7.670851	0.0823750048875809	7.677083	3.58350014686584
7.693409	0.0841250047087669	7.699642	3.58312511444092
7.715961	0.0843750014901161	7.722199	3.58250021934509
7.738518	0.083625003695488	7.744751	3.58325028419495
7.761075	0.083625003695488	7.767308	3.58362507820129
7.783632	0.0852500051259995	7.78986	3.58525013923645
7.806218	0.0865000039339066	7.812456	3.5862500667572
7.828776	0.0845000073313713	7.835009	3.58650016784668
7.851336	0.0842500030994415	7.857568	3.5853750705719
7.87389	0.0856250077486038	7.880123	3.5842502117157
7.896443	0.0857500061392784	7.90268	3.58412528038025
7.919001	0.085375003516674	7.925234	3.58487510681152
7.941558	0.0848750025033951	7.947791	3.58562517166138
7.964115	0.0847500041127205	7.970349	3.58737516403198
7.986697	0.0862500071525574	7.992935	3.58850026130676
8.009261	0.083625003695488	8.015498	3.58787512779236
8.031819	0.0848750025033951	8.038051	3.58750009536743
8.054378	0.0870000049471855	8.060611	3.5862500667572
8.076932	0.0847500041127205	8.083165	3.58612513542175
8.099485	0.0857500061392784	8.105718	3.58637523651123
8.122039	0.0850000008940697	8.128271	3.58775019645691
8.144591	0.085375003516674	8.150839	3.58887505531311
8.167174	0.0876250043511391	8.173412	3.58987522125244
8.189731	0.0848750025033951	8.195964	3.58987522125244
8.212288	0.0855000019073486	8.218521	3.58887505531311
8.234849	0.0840000063180923	8.241086	3.58800005912781
8.257406	0.0847500041127205	8.263643	3.58750009536743
8.279979	0.0852500051259995	8.286212	3.58825016021729
8.302537	0.0852500051259995	8.308769	3.58912515640259
8.325089	0.0867500007152557	8.331326	3.59062528610229
8.347641	0.0867500007152557	8.353887	3.59112524986267
8.370237	0.0851250067353249	8.376471	3.59112524986267
8.392792	0.0860000029206276	8.399024	3.58975005149841
8.415347	0.0843750014901161	8.421586	3.58925008773804
8.437905	0.0840000063180923	8.444142	3.58925008773804
8.460462	0.0851250067353249	8.466695	3.58975005149841
8.483023	0.085875004529953	8.489255	3.5917501449585
8.505575	0.0866250023245811	8.511812	3.59250020980835
8.528131	0.088625006377697	8.534369	3.59275007247925
8.550688	0.085875004529953	8.55692	3.59187507629395
8.573245	0.0841250047087669	8.579478	3.59062528610229
8.595827	0.0830000042915344	8.60206	3.59062528610229
8.618395	0.0850000008940697	8.62465	3.59012508392334
8.640981	0.085375003516674	8.647214	3.59137511253357
8.663539	0.0895000025629997	8.669767	3.59225010871887
8.686103	0.0887500047683716	8.692341	3.59375023841858
8.708662	0.0893750041723251	8.714894	3.59400010108948
8.731219	0.0847500041127205	8.737451	3.5932502746582
8.753776	0.0816250070929527	8.760009	3.59162521362305
8.776327	0.0852500051259995	8.782564	3.59137511253357
8.798888	0.0867500007152557	8.805137	3.5915002822876
8.821461	0.0857500061392784	8.827689	3.5923752784729
8.844017	0.0862500071525574	8.850263	3.59400010108948
8.866582	0.0862500071525574	8.87282	3.59475016593933
8.889139	0.085375003516674	8.895372	3.59475016593933
8.911693	0.0846250057220459	8.917926	3.59412527084351
8.93425	0.0843750014901161	8.940483	3.59287524223328
8.956802	0.0851250067353249	8.963039	3.5923752784729
8.979352	0.0861250013113022	8.985617	3.59275007247925
9.001951	0.0850000008940697	9.008184	3.59362506866455
9.024503	0.0868750065565109	9.030747	3.59525012969971
9.04707	0.0868750065565109	9.053307	3.59600019454956
9.069627	0.0852500051259995	9.075859	3.59562516212463
9.092183	0.0842500030994415	9.098415	3.59400010108948
9.114741	0.0848750025033951	9.120979	3.5935001373291
9.137297	0.086375005543232	9.14353	3.59337520599365
9.159856	0.0850000008940697	9.166092	3.59375023841858
9.182418	0.0852500051259995	9.188651	3.59487509727478
9.204977	0.0866250023245811	9.211214	3.59637522697449
9.227534	0.0902500078082085	9.233767	3.59675025939941
9.250089	0.0901250019669533	9.256322	3.59687519073486
9.272638	0.085375003516674	9.27887	3.59537506103516
9.29519	0.0832500010728836	9.301428	3.59450006484985
9.317763	0.0855000019073486	9.324001	3.5943751335144
9.34032	0.0851250067353249	9.346553	3.5943751335144
9.362878	0.0861250013113022	9.369111	3.59662508964539
9.38543	0.0870000049471855	9.391668	3.59712505340576
9.407988	0.0862500071525574	9.414226	3.59775018692017
9.43055	0.0848750025033951	9.436783	3.59700012207031
