Time_sec1	Voltage_A0TG	Time_sec2	Voltage_A1TG
0	0.384500026702881	0.006233	3.62925028800964
0.022557	0.387000024318695	0.028791	3.63012528419495
0.04511	0.384625017642975	0.051348	3.63100028038025
0.067666	0.384625017642975	0.073903	3.63162517547607
0.090237	0.38425001502037	0.09647	3.6311252117157
0.112786	0.38425001502037	0.119019	3.62900018692017
0.135339	0.383875012397766	0.141576	3.62875008583069
0.157895	0.380250006914139	0.164134	3.62825012207031
0.180465	0.384375005960464	0.186698	3.62887525558472
0.203023	0.384375005960464	0.209255	3.63000011444092
0.225585	0.384375005960464	0.231822	3.63050007820129
0.248141	0.384875029325485	0.25438	3.63162517547607
0.27072	0.384375005960464	0.276959	3.63087511062622
0.293282	0.384500026702881	0.299509	3.62912511825562
0.31583	0.388000011444092	0.322062	3.62850022315979
0.338376	0.384125024080276	0.344614	3.62787508964539
0.360937	0.385125011205673	0.367171	3.62887525558472
0.383491	0.384375005960464	0.389729	3.63012528419495
0.406065	0.385125011205673	0.412303	3.63075017929077
0.428623	0.384125024080276	0.434855	3.63087511062622
0.451203	0.383500009775162	0.457436	3.63050007820129
0.473761	0.383750021457672	0.479994	3.62912511825562
0.496314	0.382500022649765	0.502552	3.62850022315979
0.51887	0.383875012397766	0.525104	3.62787508964539
0.541428	0.388625025749207	0.54766	3.62950015068054
0.563985	0.385125011205673	0.570229	3.6302502155304
0.586549	0.385375022888184	0.592786	3.63100028038025
0.609119	0.383625030517578	0.615352	3.63100028038025
0.631672	0.384375005960464	0.637904	3.62937521934509
0.654229	0.383375018835068	0.660462	3.62875008583069
0.676783	0.383875012397766	0.683021	3.62762522697449
0.69934	0.383375018835068	0.705588	3.62812519073486
0.721912	0.384375005960464	0.728144	3.62912511825562
0.744468	0.384625017642975	0.750715	3.63000011444092
0.767033	0.384625017642975	0.773271	3.63050007820129
0.789593	0.380875021219254	0.795854	3.63037514686584
0.812186	0.38425001502037	0.818419	3.62950015068054
0.834767	0.383875012397766	0.841011	3.62837505340576
0.857332	0.384125024080276	0.863569	3.62750005722046
0.879889	0.384875029325485	0.886122	3.62725019454956
0.902447	0.386750012636185	0.908679	3.62887525558472
0.924999	0.382500022649765	0.931236	3.62987518310547
0.947555	0.38525003194809	0.953793	3.63050007820129
0.970129	0.384125024080276	0.976363	3.63037514686584
0.992688	0.384375005960464	0.998915	3.62900018692017
1.015236	0.383750021457672	1.021474	3.62825012207031
1.037792	0.384375005960464	1.04403	3.62725019454956
1.06035	0.38425001502037	1.066582	3.62762522697449
1.082906	0.383750021457672	1.089139	3.62887525558472
1.105458	0.384625017642975	1.111695	3.63000011444092
1.128015	0.38425001502037	1.134252	3.63062524795532
1.150571	0.383375018835068	1.156804	3.62937521934509
1.173158	0.383375018835068	1.179392	3.62875008583069
1.195709	0.384625017642975	1.201947	3.62675023078918
1.218269	0.383250027894974	1.224507	3.62725019454956
1.240827	0.384500026702881	1.247059	3.62762522697449
1.263384	0.384500026702881	1.269617	3.62912511825562
1.285936	0.384625017642975	1.292173	3.62987518310547
1.308495	0.384500026702881	1.314728	3.6302502155304
1.331055	0.38400000333786	1.337288	3.62950015068054
1.353609	0.384750008583069	1.359842	3.62862515449524
1.376162	0.382750004529953	1.382399	3.62662506103516
1.398728	0.383875012397766	1.404961	3.62725019454956
1.421288	0.384500026702881	1.42752	3.62787508964539
1.443839	0.38425001502037	1.450071	3.62912511825562
1.46639	0.385500013828278	1.472629	3.63012528419495
1.488951	0.383875012397766	1.495195	3.63000011444092
1.511519	0.384375005960464	1.517751	3.62887525558472
1.534077	0.384500026702881	1.540319	3.62837505340576
1.556639	0.382125020027161	1.562877	3.62725019454956
1.579195	0.384500026702881	1.585428	3.62687516212463
1.601752	0.387750029563904	1.607985	3.62800025939941
1.624309	0.384875029325485	1.630541	3.62887525558472
1.646859	0.38525003194809	1.653097	3.63000011444092
1.669434	0.384375005960464	1.675684	3.62975025177002
1.692001	0.38525003194809	1.698233	3.62850022315979
1.714561	0.383750021457672	1.720807	3.62787508964539
1.737127	0.382750004529953	1.743364	3.62675023078918
1.759685	0.386750012636185	1.765918	3.62700009346008
1.782233	0.385000020265579	1.788466	3.62775015830994
1.804846	0.38525003194809	1.811075	3.62875008583069
1.827394	0.385750025510788	1.833632	3.62987518310547
1.849958	0.384750008583069	1.85619	3.62937521934509
1.872516	0.384625017642975	1.878743	3.62837505340576
1.895065	0.384500026702881	1.901303	3.62712526321411
1.917623	0.384125024080276	1.923861	3.62687516212463
1.940181	0.384500026702881	1.946413	3.62700009346008
1.962737	0.38400000333786	1.968969	3.62800025939941
1.985289	0.38525003194809	1.991526	3.62962508201599
2.007845	0.38525003194809	2.014083	3.62962508201599
2.030418	0.384625017642975	2.036657	3.62912511825562
2.052987	0.38400000333786	2.059232	3.62800025939941
2.075594	0.383625030517578	2.081827	3.62662506103516
2.09815	0.38400000333786	2.104387	3.62637519836426
2.120719	0.384625017642975	2.126952	3.62662506103516
2.143278	0.38425001502037	2.14951	3.62800025939941
2.165846	0.385000020265579	2.172091	3.62950015068054
2.188413	0.383500009775162	2.194651	3.62937521934509
2.210976	0.385125011205673	2.217209	3.62875008583069
2.233551	0.384875029325485	2.239783	3.62812519073486
2.256099	0.383875012397766	2.262337	3.62625026702881
2.278659	0.383750021457672	2.284906	3.62600016593933
2.301231	0.385625004768372	2.307463	3.62712526321411
2.323788	0.384750008583069	2.330021	3.62912511825562
2.346362	0.384500026702881	2.3526	3.62987518310547
2.368919	0.383875012397766	2.375152	3.62937521934509
2.391476	0.383750021457672	2.397709	3.62850022315979
2.41403	0.384625017642975	2.420258	3.62712526321411
2.436584	0.383500009775162	2.442817	3.62637519836426
2.45914	0.384500026702881	2.465399	3.62612509727478
2.481724	0.383625030517578	2.487957	3.62725019454956
2.504278	0.384625017642975	2.510517	3.62762522697449
2.526841	0.384750008583069	2.533073	3.62887525558472
2.549393	0.38637501001358	2.555626	3.62937521934509
2.571954	0.383375018835068	2.578187	3.62850022315979
2.594528	0.383750021457672	2.60076	3.62662506103516
2.61708	0.383750021457672	2.623317	3.62612509727478
2.639638	0.38425001502037	2.645871	3.62625026702881
2.662198	0.38400000333786	2.668438	3.62675023078918
2.684768	0.386875003576279	2.691013	3.62850022315979
2.707334	0.385500013828278	2.713571	3.62912511825562
2.72989	0.38400000333786	2.736123	3.62850022315979
2.752447	0.383375018835068	2.75868	3.62825012207031
2.775003	0.38400000333786	2.78124	3.62662506103516
2.797586	0.383250027894974	2.803834	3.62612509727478
2.820162	0.384125024080276	2.826402	3.62587523460388
2.842736	0.384500026702881	2.848969	3.62737512588501
2.865288	0.38525003194809	2.871522	3.62812519073486
2.887841	0.38400000333786	2.894079	3.62950015068054
2.910397	0.383500009775162	2.91663	3.62862515449524
2.932953	0.382750004529953	2.939185	3.62675023078918
2.955503	0.382750004529953	2.961746	3.62625026702881
2.97808	0.383875012397766	2.984318	3.6256251335144
